"Id","SalePrice"
1633,24972726.8981823
1634,43605484433.3676
1635,1671594628.39649
1636,728345859686.517
1637,425415493381.894
1638,9108046347.16288
1639,22574740153674.1
1640,193995365596.296
1641,518094817581.586
1642,40512857308.3655
1643,200527174988.731
1644,71098940911.9233
1645,282493064418395
1646,320536761321.486
1647,721123837106.301
1648,597061594833.468
1649,106362062352.226
1650,8385429622.23951
1651,9132785033.58715
1652,52248163.0079217
1653,53538971.7740398
1654,4942131127.50875
1655,125318529372.61
1656,9437400326.84609
1657,4989963674.7772
1658,9726518346.77639
1659,6040580467.70334
1660,11890996751.4776
1661,4584100510049378
1662,20571003819701.5
1663,99341280331620672
1664,3.88968980139919e+20
1665,2044370882840946
1666,3987725867233248
1667,122642258162838
1668,2324261073215004
1669,100882657428102
1670,3765332632952070
1671,2303843062675952
1672,31131174695740153856
1673,364109848443.677
1674,262735824958249
1675,9384628320233.79
1676,4708434134342.03
1677,9392226727817.24
1678,55385154350846664704
1679,1070138718519454976
1680,14998764995106548
1681,40635284235217.4
1682,1521978282352632
1683,16473576203880.9
1684,2248413471.30968
1685,2769113590.14805
1686,1333103862797.97
1687,25329556.1048398
1688,15049581382.0397
1689,11506285711.717
1690,5046725831.55003
1691,1600782236.36667
1692,21641626943.7544
1693,24840931.7085104
1694,5427329385.21239
1695,23910511.8470377
1696,1168436287008.38
1697,24712299.6812733
1698,56583242708664.7
1699,87801035418634656
1700,273513245134.453
1701,1164201379055.24
1702,935294993123585
1703,316792190214942
1704,1138294041311978
1705,26138870715050.4
1706,2.134719637319e+19
1707,28047150887681.2
1708,16601070989460.5
1709,115599314858580
1710,12299298952312.1
1711,32531281121.5217
1712,6011924293984643
1713,593795834555859
1714,134317391268825
1715,7869794955.01953
1716,1364473495179.14
1717,491308913525.255
1718,477079305597.369
1719,10643435101.5672
1720,85758269296956.8
1721,314354715167.656
1722,243716154591.712
1723,297593537947.233
1724,32307089227625
1725,32859343409.2116
1726,7577271038.94749
1727,5301353341124.86
1728,3137437596.84048
1729,1080104671.94821
1730,159214.069366506
1731,42203757456.249
1732,9117311566.3406
1733,8276413525.47941
1734,72436071483.611
1735,17692710646.0167
1736,15210396074.0204
1737,72626102761669984
1738,80640500563.0937
1739,14175414624003.5
1740,1163841510910693
1741,528176752976.819
1742,3138046595.52459
1743,1406517878.21235
1744,1152231848489231
1745,1501193708861157
1746,32045588.7280957
1747,3733192953.23407
1748,38768522120.1342
1749,2821716969068.31
1750,978792947119.923
1751,33651328868.1043
1752,8606240713.53629
1753,110602272399680
1754,733699233343.076
1755,1535432111251.29
1756,13359579353.0459
1757,8821620473.32657
1758,109866207446.466
1759,136756748548.163
1760,4266330608219.45
1761,2972104314632
1762,2696912318.67186
1763,1293941090350.63
1764,30088224653.7381
1765,525678800944667
1766,30160734727889.4
1767,147615745398345
1768,555767259360.045
1769,5619520865538.74
1770,56633813553.3306
1771,772861173487.258
1772,8740316207434.44
1773,749024546245.619
1774,5262414470912316
1775,137417375626.048
1776,471292471.762641
1777,3190103197.23948
1778,91546799852.0585
1779,114097.587979923
1780,1520450345.58082
1781,773088903754.219
1782,2487924627.40075
1783,927315968.58975
1784,20322083.2144289
1785,114699956146.414
1786,3744229281942.75
1787,241384506.912301
1788,13421651.5277029
1789,1191072413.44584
1790,278485601.417771
1791,1971809467705.7
1792,10037655989130.3
1793,98241653812.1303
1794,36697824095.0637
1795,233672925173.377
1796,1026562.66981775
1797,3537411981.4403
1798,90699786772.0322
1799,1420982508.79119
1800,124553543.571132
1801,6105521161.5534
1802,10892646633.1963
1803,3820252835.38066
1804,28362872903.358
1805,108189724558.298
1806,15422704242.8786
1807,42297198066.2057
1808,2834673.63222582
1809,84386914.9913991
1810,1055419181.68962
1811,230403837.125407
1812,3317613808.51367
1813,2625488513.52038
1814,6689327034.46295
1815,56295.8008667924
1816,324517614.033679
1817,723638411.109215
1818,21606032134.4248
1819,426224294.587052
1820,175095487.005486
1821,37406364287.7098
1822,2296317280.55024
1823,1054243.51920848
1824,77073994527.4545
1825,6230355.90606265
1826,44529986.5441574
1827,26141367924.6199
1828,31013033737.6461
1829,151596742465.068
1830,114770115075.135
1831,940718084.458092
1832,50400792718.887
1833,1637631958.79013
1834,61417825.3577725
1835,64590585547.1439
1836,802041025952.4
1837,5902465488.71884
1838,1068575312.74467
1839,141340111.901771
1840,866140935289.567
1841,419087700918.654
1842,187478897.449725
1843,109118178692.822
1844,53604852.9114953
1845,186812197.032101
1846,416614815067.607
1847,7629269062.1504
1848,54769.4473084463
1849,114460.360383246
1850,133473908664.263
1851,2401491203.86577
1852,174810868128.373
1853,102014678312.866
1854,149176942514.224
1855,133371136.991565
1856,273723035626.812
1857,144656.007107558
1858,141774.794739554
1859,125385.648225886
1860,214568663789.331
1861,124563.780077147
1862,1210598837323.24
1863,1135867184710.62
1864,1136245757915.32
1865,206721806292680
1866,1749722664982198
1867,44717442004758.9
1868,6993944259594621
1869,3499370239958.53
1870,2710735557613.33
1871,75886994157984.8
1872,1617271254.93672
1873,35242755453061.9
1874,58715698839.5649
1875,37418148197349.4
1876,33874074608.9544
1877,25626649202047
1878,55910831203269.2
1879,16620818486.4173
1880,19041931971.6582
1881,178020845082463
1882,257115520783.279
1883,10298385847.9937
1884,43059015116.1775
1885,43739735418705.1
1886,5751673820880450
1887,21636745639718.7
1888,217521995123221
1889,448733666.334439
1890,59852528716.203
1891,162137735.386678
1892,8414566777.49496
1893,153525245950.555
1894,380139717937436
1895,423464352188.946
1896,1452675444.93698
1897,5547354703.30733
1898,213624227.877623
1899,6713955858.31333
1900,370986046.430047
1901,9040828383.33359
1902,2410677539669.61
1903,32884304084.3045
1904,281019273553.336
1905,134985312143226
1906,139692519827.307
1907,5372597967005.29
1908,88139807.6762721
1909,187717516.665176
1910,170337856.837052
1911,372190855.490405
1912,5289821970685851
1913,2729637078.07784
1914,90457540.2636013
1915,304774646162795
1916,68766.2209998477
1917,443998510828.498
1918,17320232354.4135
1919,44441605816.7146
1920,145955428392928
1921,881381497207029120
1922,602819665340111
1923,2452465157.02399
1924,427413256069816
1925,27594145503.6632
1926,55328657463106328
1927,65043264038.5543
1928,842903007907.053
1929,3706105223.11379
1930,19978304.5406815
1931,6539719267.55208
1932,468690106.656819
1933,4701025938.13577
1934,30504626258.5816
1935,1128814219.07227
1936,32223696744.3113
1937,27273674573.3603
1938,7271823288273.63
1939,637592046718978
1940,3392617504723.63
1941,30709336298.556
1942,9625207817.35462
1943,7931950492154.33
1944,1429840829539.85
1945,17794890231842432
1946,238587268606481
1947,970039248972532
1948,43165416996952.7
1949,736376623731868
1950,2514318778644.56
1951,95801946091725408
1952,2526318827342219
1953,1152879004383.12
1954,2724479276.3343
1955,1572251910.18378
1956,31682087360203.1
1957,23050633775721
1958,2713929357797.58
1959,16210371244.9318
1960,22069781791.5651
1961,8862066219.70213
1962,51749626.4068444
1963,54286833.2555125
1964,377290040.015963
1965,9472647315.93677
1966,125798682338.678
1967,258278841080223
1968,19446809476808564736
1969,40870267025108216
1970,11824884614989298
1971,669635308585610
1972,36590889236302.5
1973,59823015036.5479
1974,1019433621566.23
1975,1.13759664308359e+20
1976,312803541435638
1977,79780897242672
1978,3335195590675506
1979,10670403446465886
1980,10647381298130.9
1981,5207928940759463
1982,8471036625884.28
1983,8015987323896.6
1984,3578369098.46647
1985,22274651598400.1
1986,15433703411856.9
1987,549711102506.609
1988,4879626007.1785
1989,10565783589.7016
1990,12285733213.0508
1991,9806367596145.47
1992,74652018639.8812
1993,1636816083.31107
1994,163253847497.971
1995,8907820203.8239
1996,1047609182451.16
1997,127284260879744
1998,50141241053932552
1999,281555051099.191
2000,3235565087431.1
2001,338633456284.733
2002,203841175699233
2003,9637547318384.38
2004,67058207158.9839
2005,41260078837031.8
2006,11084864157814
2007,609556610981377
2008,1556817595784.55
2009,10005862309.402
2010,9989162104.04276
2011,626014080702.719
2012,632764947301.685
2013,3151801693.83838
2014,18461135946.8642
2015,10216939559.4108
2016,8743654700.289
2017,9935891158.64516
2018,41404896333.8646
2019,9763633827.1424
2020,10853148889.8056
2021,7564505644.01521
2022,22074619170093.6
2023,66135270859.2314
2024,47890518132.9885
2025,9775055461911676
2026,1645380758794.34
2027,373860416.957286
2028,1198124913.98063
2029,2526991776.44572
2030,352118105991189
2031,5850402190316.65
2032,26771450714583.3
2033,160908903120790
2034,1048858111.73101
2035,15033804757.9372
2036,52567528083.1766
2037,53526448407.713
2038,96715217253.476
2039,2007025086795.71
2040,114745825715.955
2041,33151963596683.7
2042,48342587471.5465
2043,20460264581838.5
2044,1247261345090267
2045,308704236448547
2046,228668795873678
2047,1921435640.99253
2048,19834869945.1743
2049,883795773275146
2050,8072129778.66102
2051,103911.71017553
2052,243902182346.219
2053,303368158482.127
2054,8183776.24813668
2055,3302853592227.42
2056,254105612.207805
2057,79521557324.6991
2058,365013366124.501
2059,579386714747.34
2060,1892018811020.78
2061,13711144714007.9
2062,217281913614.076
2063,1350678211.13616
2064,432898043714.161
2065,43110833952.0089
2066,74983411440.0509
2067,107163.804845875
2068,3123690327774454
2069,89023.0735869486
2070,1926423461.84505
2071,570376021.067746
2072,15995907321.0147
2073,18515105317.6511
2074,4790885668607.22
2075,192258623379.575
2076,10106924446.3856
2077,1853116200455.21
2078,78138803861.0758
2079,2930294374.44935
2080,22399942880.3655
2081,8481334073.68086
2082,1845494912776984
2083,3191014282.1535
2084,4720800967.62971
2085,232819090805.925
2086,1379928.70896335
2087,3210457006.93759
2088,681391577.455636
2089,476259363.946921
2090,1548393578.11257
2091,4946533660.84019
2092,4073642016.41722
2093,22661872013.0852
2094,20411134507.724
2095,13639579024.3147
2096,44473470.7104084
2097,721973265.819281
2098,18952602118.8911
2099,9965628.58677708
2100,24985463.4201156
2101,3501493841.63602
2102,428128577.531608
2103,9058995.33166874
2104,44792911734.7138
2105,212691184.127379
2106,834306812.908013
2107,4845705115268.1
2108,41965572728.7809
2109,8800921409.82231
2110,63343029904.6297
2111,814822145.94542
2112,83927835375.9991
2113,737158188.880244
2114,163210977.209602
2115,53783629261.7443
2116,25504210721.619
2117,6596303617.02602
2118,1782129946.51342
2119,43699751760.0228
2120,171138694.611797
2121,79827907690.3891
2122,1009534486.54587
2123,83142.2037380542
2124,61041099644.1924
2125,212335568365.116
2126,5576840213.13887
2127,1712353421728.68
2128,3898236027.70377
2129,2082161957.89776
2130,2807629081.01503
2131,2213430804914.67
2132,10520397133.9541
2133,91791400239.5724
2134,2647561240.39709
2135,33727711.4030726
2136,83609544.3362878
2137,85719803370.006
2138,46081204994.2549
2139,76215982659.2679
2140,55061303177.9946
2141,55864281.2705621
2142,142614546244.506
2143,141288269807.876
2144,2835278265779.89
2145,35917586710.3233
2146,64804915534.1133
2147,56366692947.6444
2148,242617684.943892
2149,11281924427.0764
2150,94740969951214.2
2151,190209462.106116
2152,148173650098792
2153,52596449264920.8
2154,7706457418.1813
2155,439009179.076308
2156,284725993185.474
2157,252283675165222
2158,8922201649.52145
2159,1310128552.29462
2160,631373556.698052
2161,318375738045846
2162,2587482759043823104
2163,2631191698518147
2164,20809569591866.5
2165,955407707189.543
2166,60694890857.5936
2167,22008151693677.8
2168,14173156330.2901
2169,5017336516.54265
2170,37553696675.7618
2171,11799909764.696
2172,158904638555.382
2173,12939349201.9967
2174,2787408719176.84
2175,13316179504646.4
2176,3474719700782986
2177,546930444395.002
2178,13270472965.9747
2179,8248300899.84959
2180,5196176354326006
2181,28892007974941.4
2182,157578794835477
2183,8310799974500.81
2184,172085040703.169
2185,48322105.4626871
2186,326715818657.785
2187,99096298603.7122
2188,1102632992.83713
2189,269993.786163466
2190,81883.6984852151
2191,82479.2875365677
2192,2255171420.09675
2193,220539308.450152
2194,100601.402428114
2195,13798489153.0984
2196,22909403.4414026
2197,26366228721.6972
2198,1357513743737.97
2199,44158158359.9381
2200,629474351.345901
2201,973368745.091549
2202,6811457424.75838
2203,3738820888.87757
2204,36327620631.2766
2205,12140540020.8779
2206,196058915536.882
2207,581091095.407585
2208,12919344479.2716
2209,12788410843852514
2210,95054037.2646941
2211,13478507483.2523
2212,1388084930.02207
2213,2622288546.33542
2214,447418350.635482
2215,86814405.456178
2216,465129250138.036
2217,68149.6755622714
2218,647240.552689861
2219,6485795.56100678
2220,127699214.561672
2221,305040600844208
2222,276292850769859
2223,7328645715268282
2224,28640049976.2578
2225,124552.970821254
2226,565186132271669
2227,3149033591821.66
2228,101891720722318
2229,38214385577.9447
2230,14087237.8131602
2231,6457500547.95939
2232,49729944847959.2
2233,2271778136034.32
2234,29913424108672.1
2235,579764373208491
2236,11404238423481554
2237,38435969761521784
2238,8034310903882.75
2239,170939538245.089
2240,827075235952.541
2241,898168043040.684
2242,91768470030.4393
2243,166497248.015589
2244,94412805.9360458
2245,39139759.0482035
2246,282487409946.489
2247,139530703.013836
2248,4790121700.84538
2249,6843632844.96964
2250,9701841578.35712
2251,861576741.191606
2252,170608270719492
2253,21885627.3719872
2254,28811801.8462038
2255,29241619014.8564
2256,1392189500.12202
2257,39660675693.8991
2258,633775454588.457
2259,21313939177.7541
2260,3636361911318.68
2261,768453875763.119
2262,5606886186202.42
2263,1138373857264.84
2264,5.31037863078193e+20
2265,293438558943.11
2266,410325018226755
2267,1280857210316561920
2268,3246470621494840
2269,2787669596823.03
2270,2401156895.71949
2271,92825519254000.2
2272,4906577615.39807
2273,530696726134.101
2274,2325810932643.06
2275,238146300178017
2276,1604665330523.26
2277,238338898926.27
2278,25034527130.3557
2279,18329767951.9555
2280,17339514586.1936
2281,5978041805399.33
2282,16341876694325.2
2283,98667959.77789
2284,714605036.583797
2285,134987593006.117
2286,46444927322.8384
2287,4965718258315777
2288,1069997350813160
2289,293869588000030016
2290,38532955786302120
2291,606224397138.427
2292,82597391952026416
2293,1.27996902414176e+20
2294,1709714255904481
2295,6267183694691426304
2296,245231398481526
2297,52657268751.8415
2298,5226374981257944
2299,1520128114263809
2300,9143512960422.68
2301,35422946639.4643
2302,338462999929312
2303,1361759212554247
2304,5534246712610.51
2305,4472027339514.33
2306,4325302657313.3
2307,10075096615384.7
2308,137648334853073
2309,239279006231630
2310,6526225581764.75
2311,17846974108313.2
2312,3784645407.22754
2313,3669128435.41118
2314,470229888.283223
2315,2596711726.60736
2316,1737413448.8783
2317,5951834022080.38
2318,3096597884.01138
2319,2318163419.65261
2320,2047026214881.77
2321,21060956009555.8
2322,2562378679708.71
2323,10143697355.6459
2324,26542955.0530929
2325,73160523716674.8
2326,25499922.3323262
2327,11992830794.2611
2328,14289683901.5504
2329,27965297495.6607
2330,36625665111.7164
2331,3874566814841712
2332,36047941079656.3
2333,22453422459543.8
2334,270127268527.151
2335,499999191528.169
2336,9229691908332.13
2337,10864154153671.7
2338,135851997329101
2339,91547454801121.5
2340,51444621163824024
2341,90413061953052.5
2342,116887927714950
2343,62906232938754.2
2344,77215362943.6486
2345,5372457009785.63
2346,7793214468363.2
2347,6891789714028.91
2348,27211793182.7728
2349,2172730765.61646
2350,77074082406.4707
2351,199537565716984
2352,854919470179398
2353,805281378777.645
2354,225772987741.592
2355,420416303315.127
2356,227589749060.892
2357,34289763589128.4
2358,14612096603.3068
2359,479008163.130969
2360,12788684805.651
2361,105412301041.35
2362,2033942013976.74
2363,98439956431.6453
2364,120115409992.333
2365,13235876676260.6
2366,529021766219.953
2367,77213448362177.7
2368,9356445408163.34
2369,123709233266979
2370,2539916941.11626
2371,3028687677.06094
2372,6947498869238.7
2373,246901853911.131
2374,2394391943566.69
2375,67758295137410.2
2376,56550796138246816
2377,26917638985536913408
2378,20138273198.2176
2379,98103964030.2245
2380,47011379241.1204
2381,3463578369642.24
2382,462861530226.174
2383,208864361120368
2384,726765456305.086
2385,238628863281.469
2386,115960497894.333
2387,30708041681.7127
2388,111527.659863736
2389,13076378800.3863
2390,10958578909.7473
2391,38789117144.5495
2392,12395065928.5314
2393,712975997342.325
2394,110654004081.763
2395,11945308783.3989
2396,351575613934.82
2397,214714805342426
2398,5773341953.44766
2399,385976059.202103
2400,8086442.42303974
2401,4159806287.63332
2402,168839725452.54
2403,98063701823935.9
2404,4662789294.41035
2405,1211558762519.17
2406,25977256460.7631
2407,60679871622.941
2408,125679330057.788
2409,347983404922.143
2410,5897490415505.67
2411,18070684030.597
2412,967759194893.987
2413,965771617908.877
2414,11930482559.9283
2415,89411814658122.5
2416,28967228545.9288
2417,95636874038.5513
2418,21734343795.8617
2419,675074566119.14
2420,19128494134.2055
2421,246042027295.865
2422,17519256759.9851
2423,19284195107.856
2424,1236737576490.45
2425,1065252922.84227
2426,404777944746.984
2427,1866634873.67389
2428,2188729136.27016
2429,17275964098.3045
2430,30821074409.3014
2431,8279554472.31465
2432,108178330371.522
2433,575982535081.439
2434,1420696319917.89
2435,9248295097998.47
2436,104014.843969956
2437,7644515658.67633
2438,13516613053.3015
2439,6413215158.99758
2440,7397916262.16071
2441,55146155439.1727
2442,27888536802.5032
2443,4590104148.81106
2444,884882749.229548
2445,144189903.252839
2446,155081759823.969
2447,2207884612.24539
2448,1653319681.96328
2449,330983515.627679
2450,26378259736.0508
2451,892521918.807581
2452,7849528964.42516
2453,93752.9700879781
2454,118961.56699542
2455,2139785253.24529
2456,17564281743.6198
2457,1621819183.54681
2458,299283995.569156
2459,10211562524.4687
2460,9889950072.66189
2461,796078113.061025
2462,37125779210.2165
2463,2293605859.51041
2464,270692595429.048
2465,2964363842.16628
2466,1985077191.0013
2467,812224580.382275
2468,189417660.989267
2469,26200630227.9841
2470,2929498321.70369
2471,67557257919.3581
2472,426615220327.378
2473,4173193353.52125
2474,1720071135.19935
2475,100333686058.745
2476,718911637.993387
2477,20638368756.3135
2478,16472508115712.2
2479,53035630228.7197
2480,53824829987.0686
2481,91076577061.5509
2482,2663483506.57004
2483,9838679360.62073
2484,26017924797.7328
2485,17317821579.5158
2486,1513190606355.08
2487,1000733137.67363
2488,1113899875.23573
2489,45208491148.5575
2490,492985776251.917
2491,95644.9388146303
2492,998541709676.896
2493,31340213.0461242
2494,171578399767.891
2495,50346702.5527635
2496,4397080456583.49
2497,56970391878.6153
2498,7818122437.14685
2499,87550.0088102706
2500,85444739704.0096
2501,5210783001298.66
2502,178725986886.327
2503,23220631131.6562
2504,296487336293.902
2505,5459553868.59185
2506,480940532700212
2507,355085220875444736
2508,483748790608720
2509,121786540570449
2510,56817718811873.4
2511,2616831563983.01
2512,18800120632.0012
2513,38156965505.6448
2514,78757165577.9084
2515,85722715123.9288
2516,659693274.163573
2517,56470835476.5912
2518,237139190292.462
2519,87108713082.7041
2520,13921993525.8252
2521,10955434652.8525
2522,79492404432.2653
2523,8885621291.22825
2524,73149801859.3953
2525,59824125196.2652
2526,100860679450.248
2527,10611828859.3798
2528,9314984319.70071
2529,10124763780.3745
2530,18292539.1793978
2531,711745078801407
2532,74398040373.7906
2533,13578230003.6626
2534,148037262542358
2535,127546295346454
2536,15646121431.9856
2537,8943063080801.64
2538,2640929181.18573
2539,758761184716.093
2540,5925833675798.1
2541,2575225695.74893
2542,3483765897.23746
2543,22471219937.6991
2544,164600945118.566
2545,16843801175.9593
2546,566082865838.436
2547,35251297489.7257
2548,148795.452345801
2549,2063313367.93763
2550,4.94070464221732e+34
2551,170024250.676393
2552,32774936723.6928
2553,79165.6870031298
2554,533361554847.264
2555,601942791.850302
2556,1983615581.76103
2557,7739088213.23522
2558,2863809257286.79
2559,2793901935330.28
2560,699071664.877351
2561,143107084.962672
2562,273477315.672029
2563,1110451388.50635
2564,12018902769.3992
2565,132101.450613537
2566,28501123227.318
2567,1825681761.10127
2568,129808051342359
2569,56563926982365.8
2570,93619337.144367
2571,596231020302734
2572,69843417271.167
2573,868832814525119
2574,11248560.9686904
2575,1504362775.3402
2576,23163547313.6512
2577,10748293289.1881
2578,3359977189.35825
2579,58997.7214129484
2580,20969955161.3261
2581,100660032496.586
2582,5128017482.83827
2583,205201303832644
2584,78284713706.2778
2585,26604633398676.8
2586,19998584994917.1
2587,33210860565951.4
2588,9400066248.06328
2589,44750454419.4595
2590,61627456418440.9
2591,450406648.840255
2592,757536790058324
2593,137621997893072
2594,2564200418297.71
2595,3002328317731.94
2596,20769717568547920
2597,50341675095154.4
2598,588073576507.431
2599,7462405800671533
2600,149547.306850015
2601,22327950982.7778
2602,103490052.504651
2603,88765290.9848804
2604,107468352.490458
2605,100036204.93631
2606,23048772728.7454
2607,2140245111644.42
2608,691475995954.368
2609,1839672406.1505
2610,3303670557.59876
2611,9830681956935.91
2612,226658443872.355
2613,5057835506.23207
2614,9173040214.66769
2615,692759635172.95
2616,70070896340.5137
2617,251170985747188
2618,864858132286607
2619,5872034700350624
2620,7013690639.37755
2621,4349571261.98284
2622,7513617495.07506
2623,273376519734.159
2624,1216083376057074
2625,136773735130028720
2626,603604314427.677
2627,907772970674.453
2628,36717686850176.2
2629,213134630416156
2630,567968223545.376
2631,13652209038341052
2632,28772203699452.6
2633,1528339832201750
2634,26747514112025028
2635,60882376134.2581
2636,37663779044.01
2637,146861582885.42
2638,65146555195.8832
2639,1208379082.25702
2640,254106380270.264
2641,7880760965.69952
2642,48628809796854.6
2643,96549980.2981696
2644,2437055788.26736
2645,66134851.0148498
2646,50137255.8388889
2647,93881844.4972333
2648,150788574489.675
2649,32155788631.8826
2650,122605717780.534
2651,9263396672.98564
2652,2686529150111064
2653,361391316058453
2654,1414865610569982
2655,14253272417723782
2656,459987957113.122
2657,420266446690889
2658,2083000862231.55
2659,274743642400.41
2660,151111110352910
2661,4827218116706800
2662,4232710344719426
2663,30514566235357.1
2664,186179141543992
2665,1132517085707876
2666,752442599986604
2667,2171019840.85069
2668,2595307280.24473
2669,5751073035372.87
2670,234172145216.265
2671,2696472615.67832
2672,1527951417951.83
2673,10619089239265.9
2674,9866992671748.16
2675,488091797958.161
2676,11716583411.8097
2677,68274310608.8627
2678,169738238883.034
2679,215950347359.236
2680,1032798785515.49
2681,200582075098177
2682,11767184447808.3
2683,3034467278668760
2684,6165285174531.33
2685,5963928339023.32
2686,390497684575.767
2687,812641082511725
2688,68888249321997.1
2689,3472006510914.89
2690,130265779108757520
2691,12886605288.1097
2692,402533789905.867
2693,16389029226247.5
2694,336534118693.339
2695,20232646207.921
2696,4828332572.55514
2697,36928295903.7791
2698,10042172370.1347
2699,13943155037809.2
2700,1186904616852.24
2701,570233359.911574
2702,43328211233.3448
2703,130671.854398579
2704,10472730462.6595
2705,41376506710.0732
2706,10315299119.0031
2707,20191939112.0497
2708,78109065318.6352
2709,14626332552.7149
2710,17331886441.5802
2711,1556192161419989
2712,12916540023388.5
2713,469217591196.851
2714,359243207.629131
2715,3065363924.92551
2716,141842611.848962
2717,298637202.970144
2718,157836325458258
2719,497085542748.592
2720,5997097470133.87
2721,110490513992.397
2722,19210356950.4875
2723,46226980913.4144
2724,6141537123.4095
2725,109426809118.485
2726,401616636366.499
2727,895369207915.886
2728,88919902445.786
2729,1664824690.74677
2730,1651620137227.39
2731,5093889396.92465
2732,25751244715.3741
2733,1837424516531.43
2734,21093079213124.5
2735,121742111092.742
2736,1248682081.58981
2737,22525857708.0631
2738,127634806193915
2739,1761236424198.21
2740,65896982026.0104
2741,646517010272.93
2742,332105097225.663
2743,146746417536.773
2744,345381025387.222
2745,120325241880.278
2746,65755695646.5984
2747,2449561.78783939
2748,6191610.4830192
2749,59294565119.406
2750,114250978123.112
2751,12609463391.3246
2752,36123632601.9962
2753,79002017710.9057
2754,375519402666271808
2755,3633860045.01953
2756,981605044.612445
2757,786978505.591641
2758,29042257.6331614
2759,869716493.704195
2760,144931515888.423
2761,183012741879.895
2762,364782042098.114
2763,4919757474123.48
2764,151787.993999027
2765,38325518053126
2766,16256418014.9117
2767,87806.8534474465
2768,80526091540866.5
2769,406319723623.932
2770,110479076326.112
2771,7716113041.83342
2772,66406919964.4099
2773,1759104636.28496
2774,995699933524.492
2775,349370472474.3
2776,3727304786.08899
2777,1518346316.8466
2778,71505508.2875929
2779,23623150875.7396
2780,66513290061.8699
2781,5426681731.39074
2782,164383774.597579
2783,1375939262.12273
2784,31689679875.3117
2785,5323501965.37958
2786,39094871.140362
